Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;2022-10-25;1;90;100,0;24;24;0;90;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;2022-10-25;2;93;100,0;24;24;0;93;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;2022-10-25;Totalt i retning Eidkjosen;90;100,0;24;24;0;90;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;2022-10-25;Totalt i retning Kvaløysletta;93;100,0;24;24;0;93;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;2022-10-25;Totalt;183;100,0;24;24;0;183;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;2022-10-26;1;84;100,0;24;24;0;84;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;2022-10-26;2;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;2022-10-26;Totalt i retning Eidkjosen;84;100,0;24;24;0;84;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;2022-10-26;Totalt i retning Kvaløysletta;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;2022-10-26;Totalt;165;100,0;24;24;0;165;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;2022-10-27;1;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;2022-10-27;2;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;2022-10-27;Totalt i retning Eidkjosen;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;2022-10-27;Totalt i retning Kvaløysletta;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;2022-10-27;Totalt;153;100,0;24;24;0;153;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;2022-10-28;1;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;2022-10-28;2;64;100,0;24;24;0;64;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;2022-10-28;Totalt i retning Eidkjosen;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;2022-10-28;Totalt i retning Kvaløysletta;64;100,0;24;24;0;64;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;2022-10-28;Totalt;124;100,0;24;24;0;124;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;2022-10-29;1;20;100,0;24;24;0;20;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;2022-10-29;2;21;100,0;24;24;0;21;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;2022-10-29;Totalt i retning Eidkjosen;20;100,0;24;24;0;20;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;2022-10-29;Totalt i retning Kvaløysletta;21;100,0;24;24;0;21;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;2022-10-29;Totalt;41;100,0;24;24;0;41;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;2022-10-30;1;19;100,0;25;25;0;19;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;2022-10-30;2;18;100,0;25;25;0;18;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;2022-10-30;Totalt i retning Eidkjosen;19;100,0;25;25;0;19;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;2022-10-30;Totalt i retning Kvaløysletta;18;100,0;25;25;0;18;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;2022-10-30;Totalt;37;100,0;25;25;0;37;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;2022-10-31;1;89;100,0;24;24;0;89;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;2022-10-31;2;102;100,0;24;24;0;102;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;2022-10-31;Totalt i retning Eidkjosen;89;100,0;24;24;0;89;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;2022-10-31;Totalt i retning Kvaløysletta;102;100,0;24;24;0;102;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;2022-10-31;Totalt;191;100,0;24;24;0;191;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;2022-11-01;1;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;2022-11-01;2;99;100,0;24;24;0;99;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;2022-11-01;Totalt i retning Eidkjosen;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;2022-11-01;Totalt i retning Kvaløysletta;99;100,0;24;24;0;99;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;2022-11-01;Totalt;203;100,0;24;24;0;203;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;2022-11-02;1;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;2022-11-02;2;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;2022-11-02;Totalt i retning Eidkjosen;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;2022-11-02;Totalt i retning Kvaløysletta;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;2022-11-02;Totalt;191;100,0;24;24;0;191;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;2022-11-03;1;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;2022-11-03;2;105;100,0;24;24;0;105;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;2022-11-03;Totalt i retning Eidkjosen;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;2022-11-03;Totalt i retning Kvaløysletta;105;100,0;24;24;0;105;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;2022-11-03;Totalt;202;100,0;24;24;0;202;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;2022-11-04;1;103;100,0;24;24;0;103;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;2022-11-04;2;100;100,0;24;24;0;100;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;2022-11-04;Totalt i retning Eidkjosen;103;100,0;24;24;0;103;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;2022-11-04;Totalt i retning Kvaløysletta;100;100,0;24;24;0;100;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;2022-11-04;Totalt;203;100,0;24;24;0;203;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;2022-11-05;1;37;100,0;24;24;0;37;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;2022-11-05;2;38;100,0;24;24;0;38;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;2022-11-05;Totalt i retning Eidkjosen;37;100,0;24;24;0;37;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;2022-11-05;Totalt i retning Kvaløysletta;38;100,0;24;24;0;38;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;2022-11-05;Totalt;75;100,0;24;24;0;75;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;2022-11-06;1;26;100,0;24;24;0;26;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;2022-11-06;2;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;2022-11-06;Totalt i retning Eidkjosen;26;100,0;24;24;0;26;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;2022-11-06;Totalt i retning Kvaløysletta;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;2022-11-06;Totalt;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;2022-11-07;1;79;100,0;24;24;0;79;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;2022-11-07;2;85;100,0;24;24;0;85;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;2022-11-07;Totalt i retning Eidkjosen;79;100,0;24;24;0;79;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;2022-11-07;Totalt i retning Kvaløysletta;85;100,0;24;24;0;85;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;2022-11-07;Totalt;164;100,0;24;24;0;164;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;2022-11-08;1;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;2022-11-08;2;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;2022-11-08;Totalt i retning Eidkjosen;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;2022-11-08;Totalt i retning Kvaløysletta;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;2022-11-08;Totalt;216;100,0;24;24;0;216;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;2022-11-09;1;91;100,0;24;24;0;91;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;2022-11-09;2;91;100,0;24;24;0;91;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;2022-11-09;Totalt i retning Eidkjosen;91;100,0;24;24;0;91;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;2022-11-09;Totalt i retning Kvaløysletta;91;100,0;24;24;0;91;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;2022-11-09;Totalt;182;100,0;24;24;0;182;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;2022-11-10;1;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;2022-11-10;2;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;2022-11-10;Totalt i retning Eidkjosen;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;2022-11-10;Totalt i retning Kvaløysletta;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;2022-11-10;Totalt;190;100,0;24;24;0;190;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;2022-11-11;1;69;100,0;24;24;0;69;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;2022-11-11;2;72;100,0;24;24;0;72;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;2022-11-11;Totalt i retning Eidkjosen;69;100,0;24;24;0;69;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;2022-11-11;Totalt i retning Kvaløysletta;72;100,0;24;24;0;72;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;2022-11-11;Totalt;141;100,0;24;24;0;141;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;2022-11-12;1;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;2022-11-12;2;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;2022-11-12;Totalt i retning Eidkjosen;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;2022-11-12;Totalt i retning Kvaløysletta;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;2022-11-12;Totalt;31;100,0;24;24;0;31;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;2022-11-13;1;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;2022-11-13;2;28;100,0;24;24;0;28;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;2022-11-13;Totalt i retning Eidkjosen;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;2022-11-13;Totalt i retning Kvaløysletta;28;100,0;24;24;0;28;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;2022-11-13;Totalt;52;100,0;24;24;0;52;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;2022-11-14;1;69;100,0;24;24;0;69;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;2022-11-14;2;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;2022-11-14;Totalt i retning Eidkjosen;69;100,0;24;24;0;69;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;2022-11-14;Totalt i retning Kvaløysletta;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;2022-11-14;Totalt;145;100,0;24;24;0;145;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;2022-11-15;1;98;100,0;24;24;0;98;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;2022-11-15;2;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;2022-11-15;Totalt i retning Eidkjosen;98;100,0;24;24;0;98;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;2022-11-15;Totalt i retning Kvaløysletta;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;2022-11-15;Totalt;202;100,0;24;24;0;202;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;2022-11-16;1;95;100,0;24;24;0;95;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;2022-11-16;2;95;100,0;24;24;0;95;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;2022-11-16;Totalt i retning Eidkjosen;95;100,0;24;24;0;95;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;2022-11-16;Totalt i retning Kvaløysletta;95;100,0;24;24;0;95;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;2022-11-16;Totalt;190;100,0;24;24;0;190;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;2022-11-17;1;93;100,0;24;24;0;93;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;2022-11-17;2;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;2022-11-17;Totalt i retning Eidkjosen;93;100,0;24;24;0;93;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;2022-11-17;Totalt i retning Kvaløysletta;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;2022-11-17;Totalt;189;100,0;24;24;0;189;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;2022-11-18;1;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;2022-11-18;2;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
